"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"4424","City Hotel",0,88,2017,"July",27,6,0,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",150,0,1,"Check-Out","2017-07-09"
"4425","City Hotel",1,70,2015,"September",39,22,0,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","7","NULL",0,"Transient",62.18,0,2,"Canceled","2015-07-20"
"4426","City Hotel",1,53,2016,"September",40,26,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","37","NULL",0,"Transient",105,0,0,"Canceled","2016-08-30"
"4427","City Hotel",0,75,2017,"January",2,8,2,1,1,0,0,"BB","USA","Groups","TA/TO",0,0,0,"D","D",0,"No Deposit","330","NULL",0,"Transient-Party",67,0,2,"Check-Out","2017-01-11"
"4428","City Hotel",1,88,2017,"May",20,14,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",126,0,0,"Canceled","2017-04-10"
"4429","City Hotel",1,103,2016,"April",17,19,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","119","NULL",0,"Transient",115,0,0,"Canceled","2016-02-25"
"4430","Resort Hotel",1,87,2015,"August",32,8,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",154,0,1,"Canceled","2015-05-19"
"4431","City Hotel",0,137,2017,"March",10,6,1,1,2,0,0,"BB","ISR","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","37","NULL",0,"Transient-Party",80,0,1,"Check-Out","2017-03-08"
"4432","City Hotel",0,280,2017,"July",29,18,1,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",107.1,0,4,"Check-Out","2017-07-24"
"4433","Resort Hotel",1,58,2015,"July",29,16,0,3,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",147,0,0,"Canceled","2015-06-19"
"4434","City Hotel",0,320,2016,"August",34,18,0,2,2,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","6","NULL",0,"Transient-Party",115,0,1,"Check-Out","2016-08-20"
"4435","City Hotel",0,212,2017,"May",21,23,0,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",125.1,0,2,"Check-Out","2017-05-26"
"4436","Resort Hotel",1,53,2017,"February",9,27,1,1,2,0,0,"HB","ESP","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250","NULL",0,"Transient",54,0,0,"Canceled","2017-01-06"
"4437","City Hotel",1,280,2016,"September",39,19,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",35,"Transient",110,0,0,"Canceled","2016-01-18"
"4438","Resort Hotel",0,33,2016,"February",9,27,0,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","I",0,"No Deposit","177","NULL",0,"Transient",0,0,2,"Check-Out","2016-02-27"
"4439","City Hotel",0,90,2017,"June",23,10,1,1,2,0,0,"SC","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",100.8,0,0,"Check-Out","2017-06-12"
"4440","City Hotel",0,88,2016,"April",15,4,1,2,2,0,0,"BB","POL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.3,0,1,"Check-Out","2016-04-07"
"4441","City Hotel",1,293,2016,"December",53,25,4,6,2,0,0,"SC","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",68.17,0,0,"Canceled","2016-03-07"
"4442","City Hotel",0,3,2016,"October",41,3,1,0,2,0,0,"BB","PRT","Aviation","Corporate",1,0,1,"D","D",0,"No Deposit","NULL","153",0,"Transient",110,0,0,"Check-Out","2016-10-04"
"4443","City Hotel",0,104,2017,"June",26,29,0,1,2,0,0,"BB","ITA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","14","NULL",0,"Transient",108,0,0,"Check-Out","2017-06-30"
"4444","City Hotel",1,69,2017,"March",10,10,0,2,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.2,0,1,"Canceled","2017-01-04"
"4445","City Hotel",0,105,2016,"August",32,6,1,1,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",107.1,0,1,"Check-Out","2016-08-08"
"4446","City Hotel",1,17,2015,"October",41,5,1,3,2,0,0,"BB","PRT","Direct","Direct",0,1,0,"D","D",0,"No Deposit","14","NULL",0,"Transient",126,0,0,"Canceled","2015-09-25"
"4447","City Hotel",1,17,2017,"January",5,29,2,4,3,0,0,"BB","TUR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",125.8,0,1,"Canceled","2017-01-17"
"4448","City Hotel",1,202,2017,"August",33,18,2,2,2,1,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",135.9,0,0,"Canceled","2017-01-28"
"4449","City Hotel",0,3,2016,"July",27,2,0,1,2,1,0,"BB","PRT","Complementary","Direct",1,0,3,"B","B",0,"No Deposit","NULL","45",0,"Transient",0,0,1,"Check-Out","2016-07-03"
"4450","City Hotel",1,79,2017,"April",14,8,2,5,3,0,0,"HB","BEL","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",191.57,0,2,"Canceled","2017-03-03"
"4451","City Hotel",1,257,2017,"August",33,13,2,2,3,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",180,0,1,"Canceled","2017-05-18"
"4452","City Hotel",1,245,2016,"July",28,6,2,4,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","19","NULL",0,"Transient",110,0,0,"Canceled","2016-02-23"
"4453","Resort Hotel",0,32,2016,"October",44,26,0,2,2,2,0,"BB","IND","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",136,1,1,"Check-Out","2016-10-28"
"4454","Resort Hotel",0,170,2017,"June",24,17,4,10,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",1,"No Deposit","40","NULL",0,"Contract",84.8,0,1,"Check-Out","2017-07-01"
"4455","City Hotel",0,34,2015,"September",39,23,0,1,2,0,0,"FB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","52","NULL",33,"Transient-Party",206,0,0,"Check-Out","2015-09-24"
"4456","City Hotel",0,286,2017,"January",4,28,2,2,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",2,"No Deposit","7","NULL",0,"Transient",67.31,0,1,"Check-Out","2017-02-01"
"4457","Resort Hotel",1,151,2016,"May",21,17,0,4,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",46,0,0,"Canceled","2016-01-25"
"4458","Resort Hotel",0,97,2015,"September",40,27,2,2,2,1,0,"BB","NOR","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","241","NULL",0,"Transient",101.33,1,1,"Check-Out","2015-10-01"
"4459","Resort Hotel",0,3,2016,"December",51,17,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",39,0,1,"Check-Out","2016-12-18"
"4460","Resort Hotel",1,56,2015,"November",46,11,0,4,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",53,0,1,"Canceled","2015-09-22"
"4461","City Hotel",1,594,2017,"February",8,23,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",62,0,0,"Canceled","2015-10-21"
"4462","City Hotel",1,335,2015,"September",38,17,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"Non Refund","5","NULL",0,"Transient",55,0,0,"Canceled","2015-05-14"
"4463","City Hotel",1,135,2017,"April",17,23,2,0,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","171","NULL",0,"Transient",90,0,0,"Canceled","2016-12-09"
"4464","City Hotel",1,196,2016,"July",30,20,0,3,1,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.5,0,0,"Canceled","2016-02-11"
"4465","Resort Hotel",0,0,2015,"August",32,3,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","241","NULL",0,"Transient",132.44,0,0,"Check-Out","2015-08-04"
"4466","City Hotel",0,75,2017,"March",13,29,0,4,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",98.1,0,2,"Check-Out","2017-04-02"
"4467","Resort Hotel",0,84,2016,"October",45,30,2,2,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"F","F",0,"No Deposit","250","NULL",0,"Transient",64.8,0,0,"Check-Out","2016-11-03"
"4468","City Hotel",0,127,2017,"April",14,2,2,0,2,0,0,"SC","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",99,0,0,"Check-Out","2017-04-04"
"4469","City Hotel",0,269,2016,"December",53,29,2,3,1,0,0,"BB","SWE","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","12","NULL",0,"Transient-Party",70,0,1,"Check-Out","2017-01-03"
"4470","City Hotel",0,3,2017,"February",8,22,0,3,2,3,0,"HB","NLD","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","9","NULL",0,"Transient",275,0,2,"Check-Out","2017-02-25"
"4471","City Hotel",0,13,2015,"September",38,17,0,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","E",0,"No Deposit","9","NULL",0,"Contract",152,0,2,"Check-Out","2015-09-18"
"4472","Resort Hotel",0,0,2016,"July",27,1,2,7,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",83,0,2,"Check-Out","2016-07-10"
"4473","Resort Hotel",0,10,2016,"December",49,3,0,1,1,0,0,"HB","PRT","Groups","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",44,0,0,"Check-Out","2016-12-04"
"4474","Resort Hotel",1,61,2016,"April",17,23,1,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",73,0,1,"Canceled","2016-03-09"
"4475","City Hotel",1,188,2016,"June",25,15,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","119","NULL",39,"Transient",130,0,0,"Canceled","2016-01-18"
"4476","Resort Hotel",0,192,2017,"March",9,2,1,3,2,0,0,"BB","NLD","Groups","Corporate",0,0,0,"D","F",0,"No Deposit","NULL","223",185,"Transient-Party",47,0,0,"Check-Out","2017-03-06"
"4477","City Hotel",0,182,2016,"July",31,28,0,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",96.3,0,2,"Check-Out","2016-07-29"
"4478","City Hotel",1,573,2017,"February",5,2,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",62,0,0,"Canceled","2015-10-21"
"4479","Resort Hotel",0,0,2017,"July",28,14,0,1,2,0,0,"BB","ESP","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",175,0,0,"Check-Out","2017-07-15"
"4480","Resort Hotel",0,197,2016,"April",18,30,1,1,1,0,0,"HB","HUN","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-05-02"
"4481","City Hotel",0,12,2017,"June",25,21,0,2,1,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",170,0,1,"Check-Out","2017-06-23"
"4482","City Hotel",0,74,2015,"September",38,18,0,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","E",0,"No Deposit","6","NULL",0,"Transient-Party",109,0,0,"Check-Out","2015-09-20"
"4483","Resort Hotel",0,48,2016,"May",20,11,0,1,2,0,0,"HB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",95,1,0,"Check-Out","2016-05-12"
"4484","City Hotel",0,2,2016,"July",29,10,2,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,7,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,0,"Check-Out","2016-07-12"
"4485","City Hotel",1,87,2015,"September",37,11,0,2,1,0,0,"BB","FRA","Groups","Corporate",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",100,0,0,"Canceled","2015-09-10"
"4486","City Hotel",0,97,2016,"March",13,23,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",65.42,0,1,"Check-Out","2016-03-27"
"4487","City Hotel",0,7,2015,"November",45,2,1,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",95,0,1,"Check-Out","2015-11-06"
"4488","City Hotel",0,187,2016,"August",35,25,2,4,2,1,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",90.95,0,1,"Check-Out","2016-08-31"
"4489","City Hotel",0,219,2015,"September",36,4,1,2,1,0,0,"BB","SWE","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","3","NULL",0,"Transient-Party",76.67,0,0,"Check-Out","2015-09-07"
"4490","City Hotel",1,302,2016,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",105,0,0,"Canceled","2015-12-29"
"4491","City Hotel",0,214,2017,"June",23,9,0,2,1,0,0,"BB","PRT","Groups","Direct",0,0,0,"A","A",1,"No Deposit","NULL","NULL",0,"Transient-Party",96.25,0,0,"Check-Out","2017-06-11"
"4492","City Hotel",1,335,2017,"August",33,16,0,2,2,1,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",139,0,1,"Canceled","2017-04-26"
"4493","City Hotel",1,24,2016,"November",48,20,2,5,1,0,0,"BB","AGO","Direct","Direct",0,0,0,"F","F",0,"No Deposit","14","NULL",0,"Transient",168,0,0,"Canceled","2016-10-27"
"4494","Resort Hotel",1,26,2016,"January",4,21,0,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",44.8,0,1,"Canceled","2015-12-29"
"4495","Resort Hotel",0,250,2017,"August",34,23,2,4,2,1,0,"HB","ESP","Direct","Direct",0,0,0,"G","G",1,"No Deposit","250","NULL",0,"Transient",266.43,1,2,"Check-Out","2017-08-29"
"4496","City Hotel",1,66,2017,"April",15,9,2,0,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",100,0,0,"Canceled","2017-02-02"
"4497","City Hotel",1,294,2015,"August",32,7,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled","2015-07-02"
"4498","Resort Hotel",0,1,2017,"February",7,14,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","330","NULL",0,"Transient-Party",30,0,0,"Check-Out","2017-02-15"
"4499","City Hotel",0,5,2017,"May",22,31,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,14,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,2,"Check-Out","2017-06-01"
"4500","Resort Hotel",0,25,2017,"March",11,17,1,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","242","NULL",0,"Transient",60,0,1,"Check-Out","2017-03-20"
"4501","Resort Hotel",1,197,2016,"May",22,24,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",65.7,0,0,"Canceled","2016-02-16"
"4502","City Hotel",0,73,2015,"November",48,27,1,2,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Contract",79.2,0,2,"Check-Out","2015-11-30"
"4503","Resort Hotel",0,287,2015,"October",42,15,1,3,2,0,0,"BB","GBR","Groups","Corporate",0,0,0,"A","D",0,"No Deposit","NULL","223",0,"Transient-Party",44.5,0,0,"Check-Out","2015-10-19"
"4504","Resort Hotel",0,48,2016,"May",20,11,0,1,2,0,0,"HB","FRA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",95,1,0,"Check-Out","2016-05-12"
"4505","City Hotel",0,79,2016,"December",53,27,0,1,2,0,1,"BB","ITA","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","9","NULL",0,"Transient",126,0,2,"Check-Out","2016-12-28"
"4506","City Hotel",1,267,2016,"September",40,30,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","26","NULL",0,"Transient",95,0,0,"Canceled","2016-02-09"
"4507","Resort Hotel",0,132,2016,"March",12,15,2,5,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","6","NULL",0,"Transient",49.4,0,0,"Check-Out","2016-03-22"
"4508","City Hotel",1,260,2015,"July",27,4,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled","2015-06-16"
"4509","City Hotel",0,64,2016,"September",38,16,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",168.3,0,1,"Check-Out","2016-09-18"
"4510","Resort Hotel",1,144,2015,"August",31,1,2,5,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","D",0,"No Deposit","6","NULL",0,"Transient",90.95,0,1,"Canceled","2015-06-03"
"4511","Resort Hotel",0,276,2017,"April",16,22,2,5,1,0,0,"Undefined","SWE","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","527","NULL",0,"Transient-Party",72,0,0,"Check-Out","2017-04-29"
"4512","Resort Hotel",0,345,2017,"July",28,11,2,7,3,1,0,"BB","GBR","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240","NULL",0,"Transient",219,0,3,"Check-Out","2017-07-20"
"4513","Resort Hotel",0,97,2015,"September",37,10,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Transient",83.5,0,0,"Check-Out","2015-09-17"
"4514","City Hotel",0,23,2017,"August",32,7,1,2,2,2,0,"BB","DZA","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9","NULL",0,"Transient",270,0,1,"Check-Out","2017-08-10"
"4515","City Hotel",1,96,2016,"December",50,7,0,4,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",88.4,0,1,"Canceled","2016-09-16"
"4516","Resort Hotel",1,339,2016,"September",40,26,3,6,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","15","NULL",0,"Transient",80,0,0,"Canceled","2016-01-22"
"4517","City Hotel",1,125,2017,"April",15,15,1,1,2,0,0,"SC","AUT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","9","NULL",0,"Transient",103.5,0,1,"Canceled","2017-02-12"
"4518","Resort Hotel",0,3,2017,"August",32,7,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",230,0,2,"Check-Out","2017-08-10"
"4519","City Hotel",1,182,2017,"August",31,2,0,4,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","9","NULL",0,"Transient",130.5,0,0,"Canceled","2017-02-25"
"4520","City Hotel",0,133,2016,"June",25,13,1,3,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","28","NULL",0,"Transient",76,0,0,"Check-Out","2016-06-17"
"4521","Resort Hotel",0,98,2015,"July",28,6,1,1,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","F",0,"No Deposit","240","NULL",0,"Transient",87.3,1,1,"Check-Out","2015-07-08"
"4522","City Hotel",0,96,2017,"August",34,20,2,0,1,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",2,"No Deposit","98","NULL",0,"Transient-Party",115,0,0,"Check-Out","2017-08-22"
"4523","City Hotel",0,75,2015,"December",50,9,0,1,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,0,"Check-Out","2015-12-10"
"4524","City Hotel",0,423,2017,"July",29,22,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",95.5,0,0,"Check-Out","2017-07-24"
"4525","City Hotel",0,239,2017,"June",23,7,0,3,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",2,"No Deposit","229","NULL",0,"Transient",90,0,0,"Check-Out","2017-06-10"
"4526","City Hotel",0,12,2016,"October",44,25,0,3,1,0,0,"BB","BIH","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,2,"Check-Out","2016-10-28"
"4527","City Hotel",1,96,2017,"April",17,26,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",130,0,0,"Canceled","2017-01-20"
"4528","City Hotel",0,189,2016,"March",13,25,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","28","NULL",0,"Transient",60,0,1,"Check-Out","2016-03-28"
"4529","Resort Hotel",0,0,2017,"March",13,28,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,7,"A","A",0,"No Deposit","NULL","290",0,"Transient",35,0,0,"Check-Out","2017-03-29"
"4530","City Hotel",0,27,2016,"February",9,21,2,2,1,1,0,"SC","DEU","Online TA","TA/TO",0,0,0,"A","B",0,"No Deposit","11","NULL",0,"Transient",57.88,0,0,"Check-Out","2016-02-25"
"4531","Resort Hotel",0,8,2016,"February",6,3,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","D",0,"No Deposit","NULL","154",0,"Transient",27,0,0,"Check-Out","2016-02-05"
"4532","City Hotel",1,179,2017,"July",27,5,0,4,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89.1,0,0,"Canceled","2017-01-07"
"4533","City Hotel",0,290,2016,"June",25,17,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","3","NULL",108,"Transient-Party",72,0,1,"Check-Out","2016-06-20"
"4534","Resort Hotel",0,365,2016,"October",42,13,1,3,2,0,0,"BB","BEL","Groups","Direct",0,0,0,"A","D",1,"No Deposit","NULL","223",0,"Transient-Party",66,0,1,"Check-Out","2016-10-17"
"4535","City Hotel",1,47,2017,"February",8,21,0,4,2,0,0,"SC","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",71.4,0,0,"Canceled","2017-02-05"
"4536","City Hotel",0,2,2017,"August",34,24,0,1,2,0,0,"BB","MEX","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","147","NULL",0,"Transient-Party",140,0,1,"Check-Out","2017-08-25"
"4537","Resort Hotel",0,0,2015,"August",35,24,1,0,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","F",0,"No Deposit","NULL","NULL",0,"Transient",153,0,0,"Check-Out","2015-08-25"
"4538","City Hotel",1,629,2017,"March",13,30,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",62,0,0,"Canceled","2015-10-21"
"4539","Resort Hotel",1,66,2016,"October",43,22,2,2,2,0,0,"BB","PRT","Groups","Corporate",0,0,0,"G","G",1,"No Deposit","NULL","NULL",0,"Transient-Party",115,0,0,"Canceled","2016-10-03"
"4540","Resort Hotel",1,14,2016,"September",39,22,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","251","NULL",0,"Transient",78,0,0,"Canceled","2016-09-08"
"4541","Resort Hotel",1,111,2016,"February",7,12,0,2,2,0,0,"FB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","38","NULL",0,"Transient",70,0,0,"Canceled","2016-01-26"
"4542","City Hotel",0,107,2016,"August",35,21,2,0,2,0,0,"BB","ITA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",99,0,0,"Check-Out","2016-08-23"
"4543","City Hotel",0,54,2016,"October",41,2,2,0,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",118.8,0,2,"Check-Out","2016-10-04"
"4544","City Hotel",0,94,2017,"April",16,19,1,4,2,0,0,"BB","HUN","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",136.8,0,0,"Check-Out","2017-04-24"
"4545","City Hotel",1,174,2017,"June",22,1,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",110,0,0,"Canceled","2016-12-09"
"4546","Resort Hotel",0,78,2015,"July",28,10,2,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","240","NULL",0,"Transient",134.43,0,2,"Check-Out","2015-07-17"
"4547","City Hotel",1,128,2017,"April",16,16,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","58","NULL",0,"Transient",100,0,0,"Canceled","2016-12-09"
"4548","City Hotel",1,197,2016,"August",33,9,0,4,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",108.45,0,1,"Canceled","2016-06-02"
"4549","Resort Hotel",1,32,2016,"July",30,22,1,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",209,0,0,"Canceled","2016-06-21"
