"artist_name","track_name","album_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"John Coltrane","Slow Dance - Rudy Van Gelder Remaster","Traneing In",0.536,0.0836,2,-16.185,1,0.0368,0.91,0.844,0.119,0.198,103.559,325826
"Ludwig van Beethoven","Violin Concerto in D Major, Op. 61: 1. Allegro ma non troppo","Beethoven",0.323,0.155,2,-16.78,1,0.0436,0.946,0.627,0.114,0.165,118.92,1403052
"Sergei Rachmaninoff","Vespers op. 37: Reading, ""Alles, was Odem hat...""","Rachmaninov: Vespers, Op. 37 (All-Night Vigil)",0.327,0.0759,11,-30.937,1,0.0362,0.994,3.85e-05,0.147,0,81.491,16293
"Sabaton","The Red Baron - Soundtrack Version","The Great War (The Soundtrack To The Great War)",0.316,0.528,0,-11.458,0,0.0355,0.162,0.958,0.316,0.223,140.057,241848
"OneRepublic","If I Lose Myself","Native",0.482,0.713,2,-6.017,1,0.0487,0.0969,0,0.111,0.263,140.069,241640
"Ismael Serrano","Papá Cuéntame Otra Vez","Lo Mejor De Ismael Serrano",0.525,0.521,2,-8.673,1,0.0584,0.756,0,0.217,0.578,177.833,176613
"Jarabe De Palo","Soy Un Bicho","¿Y Ahora Qué Hacemos?",0.542,0.705,2,-3.266,0,0.0294,0.0371,0.00327,0.372,0.341,138.009,274666
"Johann Sebastian Bach","Keyboard Partita No. 1 in B-Flat Major, BWV 825: I. Prelude","Bach: The 6 Keyboard Partitas",0.393,0.0146,10,-30.017,1,0.0385,0.993,0.88,0.0931,0.442,71.787,149893
"Camilo Sesto","Quién","Camilo Sesto - Algo Mas",0.427,0.383,0,-9.796,1,0.0281,0.635,5.67e-05,0.0598,0.38,80.233,290333
"Mother Nature Sound FX","Divine Harmony","29 Natural Health",0.609,0.221,7,-24.627,1,0.058,0.992,0.937,0.117,0.464,119.983,116000
"Johann Sebastian Bach","French Suite No.1 in D minor, BWV 812: 3. Sarabande","Ontdek Bach",0.539,0.0449,2,-29.718,0,0.0776,0.995,0.917,0.0994,0.242,114.987,160106
"Relaxmycat","In the Dark","50 Tracks of Instant Relaxation for Cats",0.257,0.0318,10,-27.147,0,0.0378,0.985,0.0276,0.11,0.0336,70.048,175261
"Johann Sebastian Bach","Partita No. 3 in A Minor, BWV 827: I. Fantasia","Bach: 6 Partitas, BWV 825-830 (Clavierübung I)",0.276,0.444,8,-18.468,0,0.0346,0.713,0.897,0.0479,0.934,139.581,165900
"Rush","Bastille Day","Caress Of Steel",0.414,0.737,7,-8.662,1,0.0478,0.344,0.00172,0.67,0.75,100.12,277133
"Wolfgang Amadeus Mozart","Minuet in E Flat Major, K.15ee","Mozart For The Afternoon",0.446,0.238,9,-19.876,1,0.0607,0.82,0.0195,0.0546,0.502,70.788,50960
"Wolfgang Amadeus Mozart","Piano Concerto No. 14 in E-Flat Major, K. 449: III. Allegro ma non troppo","Mozart: Piano Concertos, Vol. 2",0.464,0.135,3,-23.153,1,0.0341,0.978,0.744,0.0519,0.412,107.012,380533
"Tiësto","Fire in Your New Shoes - Sultan & Ned Shepard Electric Daisy Mix","Club Life - Volume One Las Vegas",0.743,0.653,2,-7.392,0,0.0662,0.00265,0.712,0.0947,0.219,127.999,431259
"Johann Sebastian Bach","Lute Suite in E Minor, BWV 996: V. Bourrée","Bach: Complete Works for Lute",0.444,0.13,6,-25.164,1,0.0482,0.995,0.916,0.108,0.718,136.404,92520
"Wolfgang Amadeus Mozart","Exsultate, jubilate, K.165: 3. Tu virginum corona","100 Best – Mozart",0.267,0.0356,9,-25.906,1,0.0455,0.981,0.221,0.136,0.0688,112.151,391346
"Juanes","Difícil","La Vida Es Un Ratico",0.376,0.496,11,-5.545,1,0.0275,0.0192,3.15e-05,0.216,0.115,149.85,241506
"Mother Nature Sound FX","Alternative Nature","! !/* Gentle *\! !",0.28,0.908,8,-22.663,1,0.232,0.34,0.0122,0.712,0.0154,131.656,192391
"Sergei Rachmaninoff","Piano Concerto No. 1 in F-Sharp Minor, Op. 1: I. Vivace","Rachmaninov: Piano Concertos Nos. 1 and 4",0.205,0.104,6,-22.271,0,0.0381,0.991,0.916,0.103,0.0581,73.79,786360
"Ludwig van Beethoven","12 Variations on ""See The Conquering Hero Comes"" for Cello and Piano, WoO 45: Variation II","Beethoven For The Afternoon",0.339,0.0448,2,-28.581,1,0.0512,0.987,0.986,0.111,0.761,54.59,35666
"Johann Sebastian Bach","Suite for Cello Solo No.3 in C, BWV 1009 - Guitar Transcription by Pepe Romero (1944-): 1. Prélude","Great Composers: Bach",0.112,0.0936,2,-31.802,1,0.05,0.989,0.943,0.101,0.369,165.454,220920
"Pyotr Ilyich Tchaikovsky","Symphonie No. 5 in E Minor, Op. 64: II. Andante cantabile, con alcuna licenza","Tchaikovski: Symphonies Nos. 4, 5 & 6",0.0742,0.0532,2,-19.785,1,0.043,0.978,0.754,0.0758,0.0391,73.328,723773
"Gondwana","Jamaica Jam","Made in Jamaica",0.687,0.798,9,-7.124,0,0.238,0.00181,0,0.361,0.762,154.934,306186
"Sergei Rachmaninoff","Rachmaninov: 13 Preludes, Op. 32: No. 8 in A Minor","Rachmaninov: 24 Preludes & Suite No .2 (Apex)",0.387,0.0941,2,-23.985,0,0.0441,0.993,0.908,0.0879,0.256,142.939,113800
"Mother Nature Sound FX","Perfect Wilderness","! ! ! ! ! Relaxing International Backyard Recordings ! ! ! ! !",0.143,0.501,8,-18.961,1,0.0932,0.24,0.00133,0.828,0.063,82.322,184222
"Mother Nature Sound FX","Quiet Nutrients","! ! ! ! ! Soothing Ambient World Music ! ! ! ! !",0.103,0.611,3,-18.72,1,0.101,0.504,0.241,0.653,0.174,58.655,191313
"Monde des Titounis","La chanson des planètes","Comptines pour les bébés",0.808,0.612,8,-8.531,1,0.0578,0.555,0.000162,0.12,0.226,109.967,276566
"Antonín Dvorák","Serenade for Strings in E Major, Op. 22, B. 52: IV. Larghetto","Dvorák: Symphony No. 9 in E Minor ""From the New World"" & Serenade for Strings in E Major",0.0918,0.124,9,-17.038,1,0.0387,0.659,0.898,0.353,0.0391,82.115,361600
"Sweet","Co-Co","Funny Funny, How Sweet Co Co Can Be",0.765,0.751,2,-6.121,1,0.0537,0.032,7.4e-06,0.0971,0.966,120.332,195000
"Sergei Rachmaninoff","Symphony No. 2: IV. Allegro vivace","Rachmaninoff: Symphony No. 2",0.149,0.145,6,-18.951,0,0.0326,0.944,0.882,0.329,0.0734,84.217,895573
"Johann Sebastian Bach","Concerto for Two Keyboards in C Major, BWV 1061: II. Largo ovvero adagio","Bach: Concertos for Pianos",0.411,0.00909,9,-38.919,0,0.0507,0.995,0.865,0.0596,0.395,74.962,315939
"Ludwig van Beethoven","Symphony No. 8 in F Major, Op. 93: II. Allegretto scherzando","Listen to Beethoven now!",0.504,0.094,5,-22.959,1,0.0319,0.963,0.93,0.121,0.404,82.673,86933
"Mother Nature Sound FX","Thunder","70 Tranquil Nature Sounds",0.168,0.652,1,-20.104,1,0.0709,0.00235,0.796,0.695,0.035,95.4,82259
"Wolfgang Amadeus Mozart","Don Giovanni, K. 527 (Arr. for Wind Ensemble), Act I: Act I: Ah, chi mi dice mai","Mozart: Don Giovanni, K. 527",0.335,0.044,0,-22.819,1,0.0421,0.99,0.9,0.141,0.3,132.948,172266
"Johann Sebastian Bach","Viola da Gamba Sonata No. 1 in G Major, BWV 1027: 1. Adagio","Bach: A Life of Music",0.197,0.159,7,-22.349,1,0.0387,0.794,0.00118,0.0986,0.443,87.792,210000
"Wolfgang Amadeus Mozart","Minuet in F, K.2","Mozart: A Classical Panorama",0.533,0.0986,5,-22.126,1,0.0727,0.938,0.15,0.0848,0.671,121.1,57480
"Joan Manuel Serrat","Canço de L'Amor Efimera","Res No Es Mesqui",0.416,0.576,4,-6.808,0,0.0431,0.673,0,0.304,0.439,129.222,199733
"Pyotr Ilyich Tchaikovsky","Symphony No. 3 In D Major Op. 29 'Polish' - Moderato Assai","Tchaikovsky - Symphony No. 2 'Little Russian' - Symphony No. 3 'Polish'",0.353,0.197,2,-16.964,1,0.0336,0.975,0.824,0.187,0.172,80.788,760933
"Wolfgang Amadeus Mozart","Serenade No. 10 in B-Flat Major, K. 361 ""Gran partita"": VII. Finale: Molto Allegro","Mozart: Serenades Nos. 10 & 11",0.575,0.231,10,-18.633,1,0.0366,0.964,0.914,0.295,0.608,126.371,224546
"Mother Nature Sound FX","Dreams of Nature","Dawn Sounds | Deep Sleep and Chilling Out",0.154,0.136,0,-20.449,0,0.0383,0.636,0.865,0.0706,0.0344,96.119,168894
"Johann Sebastian Bach","Goldberg Variations, BWV 988: Aria","Goldberg Variations - The Goldberg Variations, BWV 988",0.314,0.02,4,-31.319,0,0.0427,0.995,0.885,0.0868,0.307,105.15,264746
"Menahan Street Band","Eyes on the Prize - Instrumental","No Time for Dreaming (The Instrumentals)",0.698,0.623,9,-8.343,0,0.0452,0.022,0.85,0.0807,0.934,81.765,139781
"Pyotr Ilyich Tchaikovsky","Variations on a Rococo Theme, Op. 33, TH 57: Theme. Moderato quasi andante","Best of Tchaikovsky",0.22,0.0851,9,-24.354,1,0.0556,0.963,0.911,0.0892,0.183,74.086,272226
"Frédéric Chopin","Waltz No.13 in D flat, Op.70 No.3","Focus with Chopin",0.266,0.0677,1,-28.596,1,0.0409,0.994,0.906,0.121,0.363,88.475,146933
"Fleet Foxes","Mykonos","First Collection 2006-2009",0.3,0.452,11,-9.298,1,0.0305,0.395,0.000834,0.137,0.342,82.985,275306
"Mother Nature Sound FX","Ocean's Revival","#1 Ultimate Collection | Peaceful Nature Melodies",0.122,0.00219,1,-42.488,1,0.0396,0.963,0.929,0.0807,0.0349,76.79,135555
"Johann Sebastian Bach","English Suite No. 5 in E Minor, BWV 810: IV. Sarabande (Arr. for Recorder Trio)","Best of Bach",0.246,0.0149,9,-27.866,0,0.0418,0.994,0.935,0.302,0.185,113.042,182293
"Antonín Dvorák","Dumka and Furiant, Op. 12: II. Furiant","Dvorák: Complete Piano Works",0.343,0.24,0,-19.097,0,0.0402,0.975,0.897,0.143,0.327,71.525,211293
"Johann Sebastian Bach","Suite in E-Flat Major, BWV 819 - Suite in E-Flat Major, 819a: VII. Minuet II","Bach: Keyboard Works",0.26,0.49,2,-19.756,1,0.0443,0.783,0.889,0.125,0.161,136.166,97866
"Moby","Morningside - Mixed","All Visible Objects (Quarantine DJ Set)",0.484,0.794,9,-8.493,0,0.0461,0.0262,0.954,0.148,0.108,125.46,289110
"Antonín Dvorák","10. Slavonic Dance in E minor, Op.72 No.2: Allegretto grazioso","Dvorák: Cello Concerto In B Minor, Piano Trio In E Minor ‘Dumky’",0.244,0.0357,0,-26.408,1,0.0459,0.952,0.215,0.0928,0.11,134.174,281400
"September","My Neighbourhood","September",0.768,0.901,9,-3.863,0,0.0454,0.0144,0.00189,0.286,0.884,127.954,183240
"Antonín Dvorák","Symphony No. 8 in G Major, Op. 88, B. 163: I. Allegro con brio","Dvorák: Symphonies Nos. 7 & 8",0.275,0.13,7,-17.165,1,0.0368,0.913,0.865,0.114,0.0854,130.156,630506
"Mother Nature Sound FX","Babbling Ocean",""" ! ( papaya ) ! """,0.181,0.449,1,-22.469,1,0.402,0.0059,0.0639,0.418,0.0415,79.391,131735
"Frédéric Chopin","Waltzes, Op. 64: No. 1 in D-Flat Major ""Minute""","Chopin: A Musical Genius",0.215,0.0716,1,-27.868,1,0.0381,0.988,0.878,0.144,0.2,78.851,109813
"Johann Sebastian Bach","Sonata No.2 in C minor, BWV 526: 1. Vivace","Bach Forever",0.48,0.337,0,-18.375,0,0.0468,0.953,0.858,0.128,0.768,90.202,217000
"Frédéric Chopin","Chopin: Nocturne No. 4 in F Major, Op. 15 No. 1","Chopin: Nocturnes",0.253,0.0264,7,-25.286,0,0.0378,0.993,0.919,0.0957,0.0384,71.796,274346
"Pyotr Ilyich Tchaikovsky","Swan Lake: Act I: Pas de trois: V. Allegro","Tchaikovsky: Nutcracker - Swan Lake Highlights",0.697,0.165,5,-17.484,1,0.0448,0.983,0.968,0.175,0.822,116.849,71026
"Wolfgang Amadeus Mozart","Don Giovanni, ossia Il dissoluto punito, K.527 / Act 2: ""Ah! pietà, signori miei!""","Mozart 225 - The Late Operas",0.401,0.166,7,-21.28,1,0.0636,0.982,0.00372,0.331,0.458,116.804,110546
"Ludwig van Beethoven","The Ruins of Athens, Op.113 - arr. for piano by Anton Rubinstein (1830 - 1894): Turkish March","Beethoven 101",0.66,0.248,10,-20.569,1,0.0393,0.969,0.861,0.0894,0.857,101.611,130000
"Johann Sebastian Bach","The Art of Fugue, BWV 1080: Contrapunctus 1","<U+96C6><U+4E2D><U+3067><U+304D><U+308B><U+30D0><U+30C3><U+30CF>",0.202,0.123,2,-18.253,0,0.041,0.917,0.86,0.102,0.209,115.874,176000
"Johann Sebastian Bach","Das Orgelbüchlein: No. 42, In dich hab' ich gehoffet, Herr, BWV 640","Bach: Complete Organ Works",0.0781,0.0335,2,-21.121,0,0.0386,0.942,0.951,0.111,0.184,81.475,66440
"The Rolling Stones","Back Street Girl","Flowers",0.527,0.248,7,-12.781,1,0.027,0.0182,0,0.0986,0.515,77.397,206773
"Mother Nature Sound FX","Warming Lovetunes","#1 Ultimate Collection | Peaceful Nature Melodies",0.188,0.0708,11,-27.798,1,0.0394,0.914,0.919,0.103,0.0375,131.696,387000
"Moby","Piano & Strings","18 & 18 B-Sides",0.379,0.4,4,-11.408,0,0.0382,0.0158,0.857,0.479,0.0347,83.955,318000
"Ludwig van Beethoven","Divertimento in B-Flat Major, K. 137: 2. Allegro di molto","Classique Feel Good",0.5,0.187,10,-17.321,1,0.0407,0.892,0.67,0.0819,0.68,150.341,150093
"The Verve","Judas","Forth",0.43,0.72,7,-7.566,1,0.0346,0.0585,0.0333,0.115,0.332,115.332,377474
"John Coltrane","Lover","Legacy",0.402,0.562,3,-10.476,1,0.0481,0.684,4.08e-06,0.105,0.66,91.278,480306
"Mother Nature Sound FX","Wind Through the Trees","! ! "" "" Leaves "" "" ! !",0.141,0.999,5,-11.43,0,0.101,0.267,0.742,0.926,0.0139,94.206,172000
"Wolfgang Amadeus Mozart","Serenade in B-Flat Major, K. 361 ""Gran Partita"": Var. VI: Allegro","Masters - Mozart",0.602,0.116,5,-18.461,1,0.0669,0.991,0.843,0.118,0.701,167.222,58533
"Nirvana","Spank Thru - 1992/Live at Reading","Live at Reading",0.265,0.95,1,-7.729,1,0.0591,0.00351,0.63,0.544,0.296,130.573,186866
"Mother Nature Sound FX","Winds Of Change","27 Natural Tinnitus Relief",0.257,0.111,2,-20.679,1,0.0497,0.938,0.0325,0.166,0.0483,139.903,143020
"Taylor Swift","Tied Together with a Smile","Taylor Swift",0.479,0.578,2,-4.963,1,0.0294,0.525,0,0.0841,0.192,146.165,248106
"Mother Nature Sound FX","Zen Eden","! ! ! ! ! ! Admire ! ! ! ! ! !",0.202,0.288,1,-24.739,1,0.108,0.474,3.93e-06,0.42,0.0416,61.474,206840
"Los Tres Ases","Tres Regalos","14 Grandes Exitos",0.577,0.335,5,-8.99,1,0.0599,0.826,0,0.0727,0.717,178.041,190066
"Wolfgang Amadeus Mozart","Die Zauberflöte, K.620 / Act 2: Dialog ""Prinz, dein Betragen""","Mozart 225 - The Late Operas",0.56,0.0213,8,-36.6,1,0.253,0.567,0,0.309,0.45,107.311,48226
"Mother Nature Sound FX","Wind Through the Trees","! ! ! daytime ! ! !",0.141,0.999,5,-11.43,0,0.101,0.267,0.742,0.926,0.0139,94.206,172000
"Pyotr Ilyich Tchaikovsky","Tchaikovsky: Suite from The Sleeping Beauty, Op. 66a: IV. Panorama","Tchaikovsky: Suites from Swan Lake and The Sleeping Beauty",0.151,0.0433,7,-29.245,1,0.0407,0.977,0.977,0.103,0.0776,141.289,210306
"Ludwig van Beethoven","Symphony No. 4 in B-Flat Major, Op. 60: I. Adagio - Allegro vivace","Beethoven: Complete Symphonies",0.314,0.0873,5,-18.763,1,0.0391,0.854,0.21,0.0926,0.185,140.412,683906
"Arctic Monkeys","Brick By Brick","Suck It and See",0.285,0.807,2,-4.741,1,0.0528,0.00123,0.00368,0.317,0.542,132.206,179906
"Johann Sebastian Bach","Sonata No. 1 in B minor, BWV 1014","Six Sonatas for Violin and Keyboard, BWV 1014–1019",0.234,0.0236,2,-26.185,1,0.0531,0.976,2.16e-05,0.176,0.253,73.847,210186
"Johann Sebastian Bach","Partita (French Overture) for Harpsichord in B minor, BWV 831: 7. Gigue","Classical for Cleaning: Bach",0.433,0.107,11,-24.875,0,0.0347,0.99,0.837,0.182,0.438,69.447,168333
"Johann Sebastian Bach","Goldberg-Variationen, BWV 988: Variatio 25. a 2 Clav. adagio","Bach: Goldberg Variationen",0.301,0.183,2,-20.12,1,0.0435,0.812,0.375,0.108,0.0994,134.677,422040
"Wolfgang Amadeus Mozart","String Quartet No.11 In E Flat, K.171: 2. Menuetto","Mozart Motivation",0.458,0.0826,3,-22.11,1,0.0675,0.992,0.95,0.134,0.449,159.663,149893
"Ludwig van Beethoven","6 Fugues for Quartet, Hess 238: No. 4 in A Minor","The Unknown Beethoven",0.341,0.0457,9,-22.878,0,0.0412,0.965,0.83,0.0892,0.249,112.38,72600
"Foo Fighters","Holding Poison - Track Commentary","Medicine At Midnight (Track Commentary)",0.791,0.167,8,-20.665,1,0.937,0.912,0,0.794,0.838,68.73,49546
"Frédéric Chopin","Scherzo No. 2 in B-Flat Minor, Op. 31: Presto","Chopin50",0.253,0.0962,1,-20.893,1,0.0435,0.99,0.897,0.0833,0.096,73.8,532160
"Ludwig van Beethoven","33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Tema (Vivace) - Variation I (Alla marcia maestoso)","Beethoven Little Masterpieces",0.545,0.156,0,-20.863,1,0.0997,0.994,0.874,0.0963,0.23,85.051,143653
"Frédéric Chopin","24 Preludes, Op. 28: Prelude No. 23 in F Major, Op. 18, No. 23","Chopin: 24 Preludes / Ballades / Fantaisie-Impromptu (Moiseiwitsch, Vol. 12) (1938-1952)",0.287,0.134,0,-27.306,1,0.057,0.991,0.841,0.0785,0.33,139.755,46466
"Glenn Stafford","Unbroken","Battle for Azeroth: Visions of N'Zoth",0.0967,0.42,0,-10.804,0,0.0333,0.616,0.882,0.115,0.0647,73.32,135466
"Frédéric Chopin","12 Etudes, Op.25: No. 6 in G sharp minor","Chopin for the Mind",0.283,0.101,8,-27.347,0,0.0326,0.98,0.842,0.0906,0.494,73.712,115000
"Eric Prydz","Sunburst","Eric Prydz Presents Pryda",0.66,0.931,2,-4.939,1,0.0346,0.0162,0.715,0.128,0.124,125.998,332453
"Frédéric Chopin","Preludes, Op. 28","Chopin Piano Works",0.699,0.0289,9,-26.849,1,0.0985,0.994,0.982,0.216,0.398,75.588,51573
"Yann Tiersen","L'Echec","L'absente",0.243,0.196,4,-11.232,1,0.0366,0.962,0.495,0.524,0.117,79.749,170866
"Ludwig van Beethoven","24 Variations on ""Venni Amore"" in D Major, WoO 65: Thema. Allegretto","Infinite Beethoven",0.654,0.0308,2,-31.25,1,0.267,0.994,0.956,0.0677,0.135,88.228,46920
"Frédéric Chopin","Nocturne No.11 in G minor, Op.37 No.1","Chopin: Piano Music/Piano Concertos",0.397,0.0123,3,-27.794,1,0.0574,0.995,0.923,0.117,0.0765,68.496,441000
"Johann Sebastian Bach","Fantasia in G Major, BWV 572 ""Pièce d'orgue"" (Arr. P. Barczi for String Ensemble)","New Concertos",0.277,0.204,6,-15.894,1,0.043,0.961,0.903,0.102,0.115,120.273,546373
"Carlos Vives","Papadio","Dejame Entrar",0.626,0.754,9,-6.495,1,0.0521,0.0845,1.96e-06,0.0692,0.843,175.736,207026
"Johann Sebastian Bach","Suite for Cello Solo No.3 in C, BWV 1009 - Guitar Transcription by Pepe Romero (1944-): 1. Prélude","Bach In The Morning",0.112,0.0936,2,-31.802,1,0.05,0.989,0.943,0.101,0.369,165.454,220920
"Johann Sebastian Bach","Violin Concerto No.2 In E, BWV 1042: 3. Allegro assai","Essence of Bach",0.448,0.27,4,-18.096,1,0.0449,0.864,0.0505,0.245,0.66,99.03,160506
"Pyotr Ilyich Tchaikovsky","9 Sacred Pieces, TH 78: No. 2, Cherubic Hymn No. 2 in D Major","Tchaikovsky: Liturgy of St. John Chrysostom, Op. 41, TH 75 (Excerpts) & 9 Sacred Pieces, TH 78",0.192,0.0778,2,-23.948,1,0.039,0.994,0.675,0.0674,0.0372,128.507,350960
"Johann Sebastian Bach","Partita No.3 In A Minor, BWV 827: 4. Sarabande","Discover Bach",0.355,0.0129,9,-30.295,0,0.0451,0.993,0.932,0.092,0.144,121.535,203413
"Antonín Dvorák","Cypresses B.152: 1. Moderato","Musical Mind Dvorák",0.183,0.104,1,-20.604,1,0.0436,0.896,0.49,0.101,0.142,91.479,238053
"Johann Sebastian Bach","Sonata in D Major, RV 10 (Arr. Respighi): 3. Largo","If it ain't Baroque...",0.176,0.0606,4,-22.666,0,0.0439,0.937,0.24,0.169,0.0799,85.095,90800
"Pyotr Ilyich Tchaikovsky","Pique Dame (Pikovaya Dama), Op.68, TH.10 / Act 3: ""Ya prishla k tebe""","Tchaikovsky: Pique Dame",0.227,0.00289,7,-41.622,0,0.0411,0.847,0,0.0759,0.0731,113.722,112973
"Paul McCartney","That Was Me","Memory Almost Full",0.571,0.834,4,-1.865,0,0.027,0.00115,0.00228,0.165,0.504,90.017,158520
"Mother Nature Sound FX","Uplifting","#1 Ultimate Stress Relief Collection",0.216,0.033,8,-32.508,0,0.0475,0.992,0.908,0.169,0.0297,69.402,137454
"Wolfgang Amadeus Mozart","Piano Sonata No. 10 in C Major, K. 330: I. Allegro moderato","Mozart: Piano Works",0.385,0.191,7,-21.316,1,0.0343,0.992,0.86,0.123,0.814,113.425,456098
"Camille Saint-Saëns","L'enlèvement in A Major","Saint-Saëns: Mélodies avec orchestre",0.549,0.184,9,-18.75,1,0.222,0.987,7.82e-05,0.193,0.674,86.674,127159
"Juanes","Odio Por Amor - MTV Unplugged","Tr3s Presents Juanes MTV Unplugged",0.528,0.629,9,-7.201,1,0.0356,0.269,0,0.813,0.314,98.036,308653
"Sergei Rachmaninoff","Rhapsody on a Theme of Paganini, Op. 43: variation XIV","Rachmaninov: Piano Concerto No. 2/Rhapsody",0.384,0.226,5,-19.555,1,0.0363,0.965,0.896,0.175,0.335,73.124,43666
"Ludwig van Beethoven","Piano Piece in A Major, Kafka f. 160r","Essential Beethoven",0.46,0.16,9,-24.059,1,0.0467,0.993,0.918,0.136,0.565,117.38,48826
"Mother Nature Sound FX","City Rains","20x Creative Thinking Sounds | Zen, Ambient, Relax, Nature Calm",0.206,0.999,10,-13.288,1,0.0595,0.322,0.383,0.846,1e-05,67.118,101864
"Ludwig van Beethoven","Piano Sonata No. 12 in A-flat Major, Op. 26: <U+30D4><U+30A2><U+30CE>·<U+30BD><U+30CA><U+30BF> <U+7B2C>12<U+756A> <U+5909><U+30A4><U+9577><U+8ABF> <U+4F5C><U+54C1>26 <U+300C><U+846C><U+9001><U+300D> I. Andante con Variazioni <U+7B2C>4<U+5909><U+594F>","<U+4EF2><U+9053><U+90C1><U+4EE3><U+30D9><U+30FC><U+30C8><U+30FC><U+30F4><U+30A7><U+30F3><U+96C6><U+6210><U+301C><U+30D4><U+30A2><U+30CE>·<U+30BD><U+30CA><U+30BF>&<U+5354><U+594F><U+66F2><U+5168><U+96C6>",0.712,0.0109,8,-34.043,1,0.107,0.996,0.956,0.093,0.352,93.26,67333
"Frédéric Chopin","Mazurka No. 17 in B-Flat Minor, Op. 24, No. 4","Chopin: Complete Mazurkas",0.399,0.0517,10,-26.102,0,0.0486,0.995,0.899,0.0916,0.0864,66.652,282186
"Frédéric Chopin","Ballade No. 3 in A-Flat Major, Op. 47","Ultimate Chopin",0.268,0.0571,8,-23.818,1,0.0422,0.986,0.86,0.189,0.0742,68.237,446840
"Mother Nature Sound FX","Intense Rain","!!""*) mountain (*""!!",0.179,0.22,10,-16.153,0,0.208,0.0291,0.992,0.923,0,88.069,57077
"Mother Nature Sound FX","Large Forest Rain","! ! -- rapid -- ! !",0.185,0.459,10,-27.89,0,0.501,0.00834,0.00659,0.37,0.0697,77.092,170501
"The National","Slow Show","Boxer",0.575,0.695,4,-8.387,1,0.032,0.658,0.861,0.148,0.512,150.023,248266
"Johann Sebastian Bach","Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue in D major BWV 850","Eternal Classical: Bach",0.555,0.137,2,-20.434,1,0.0445,0.993,0.846,0.105,0.411,64.561,112133
"Wolfgang Amadeus Mozart","Symphony No. 41 in C Major, K. 551 ""Jupiter"": I. Allegro vivace","Mozart: Legado",0.425,0.141,7,-16.705,1,0.0387,0.902,0.803,0.0666,0.333,77.377,690693
"Ludwig van Beethoven","12 Minuets, WoO 7: 2. Minuet in B Major","Beethoven 2020 – Works for the Stage 2",0.589,0.0251,10,-19.451,1,0.0443,0.993,0.901,0.112,0.359,120.07,128320
"Hans Zimmer","From Russia...","Nine Months (Original Motion Picture Soundtrack)",0.371,0.189,10,-13.21,0,0.0283,0.933,0.859,0.52,0.502,140.714,58493
"Antonín Dvorák","Slavonic Dance No. 8 in G minor Op. 46, No. 8","Dvorák",0.424,0.145,7,-20.964,1,0.0333,0.99,0.901,0.136,0.619,148.575,248479
"Pitbull","11:59 (feat. Vein)","Global Warming",0.733,0.884,0,-4.895,1,0.108,0.104,0,0.394,0.656,134.457,217773
